,identifier.Id,identifier.fips,identifier.apn,identifier.attomId,address.country,address.countrySubd,address.line1,address.line2,address.locality,address.matchCode,address.oneLine,address.postal1,address.postal2,address.postal3,location.accuracy,location.latitude,location.longitude,location.distance,location.geoid,location.geoIdV4.CO,location.geoIdV4.CS,location.geoIdV4.DB,location.geoIdV4.SB,location.geoIdV4.ZI,vintage.lastModified,vintage.pubDate,location.geoIdV4.N4,identifier.apnOrig,location.geoIdV4.PL
3211,21891953,34029,07  00901-  20-00010,21891953,US,NJ,20 N CHEROKEE LN,"BRICK, NJ 08724",BRICK,ExaStr,"20 N CHEROKEE LN, BRICK, NJ 08724",08724,4405,C071,Rooftop,40.060318,-74.105635,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"53bd123c0708f40f4ccacec2a40fc6a4,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3212,21891954,34029,07  00901-  20-00011,21891954,US,NJ,22 N CHEROKEE LN,"BRICK, NJ 08724",BRICK,ExaStr,"22 N CHEROKEE LN, BRICK, NJ 08724",08724,4405,C071,Rooftop,40.060531,-74.105513,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"53bd123c0708f40f4ccacec2a40fc6a4,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3213,21891955,34029,07  00901-  20-00012,21891955,US,NJ,24 N CHEROKEE LN,"BRICK, NJ 08724",BRICK,ExaStr,"24 N CHEROKEE LN, BRICK, NJ 08724",08724,4405,C071,Rooftop,40.060723,-74.105395,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"53bd123c0708f40f4ccacec2a40fc6a4,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3214,21891956,34029,07  00901-  20-00013,21891956,US,NJ,26 N CHEROKEE LN,"BRICK, NJ 08724",BRICK,ExaStr,"26 N CHEROKEE LN, BRICK, NJ 08724",08724,4405,C071,Rooftop,40.060901,-74.105304,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3215,21891957,34029,07  00901-  24-00001,21891957,US,NJ,17 N CHEROKEE LN,"BRICK, NJ 08724",BRICK,ExaStr,"17 N CHEROKEE LN, BRICK, NJ 08724",08724,4448,C071,Rooftop,40.059917,-74.105413,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3216,21891958,34029,07  00901-  20-00014,21891958,US,NJ,28 N CHEROKEE LN,"BRICK, NJ 08724",BRICK,ExaStr,"28 N CHEROKEE LN, BRICK, NJ 08724",08724,4405,C071,Rooftop,40.061105,-74.105188,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3217,21893738,34029,07  01210-  27-00020,21893738,US,NJ,172 WORDSWORTH RD,"BRICK, NJ 08724",BRICK,ExaStr,"172 WORDSWORTH RD, BRICK, NJ 08724",08724,0734,C064,Rooftop,40.099576,-74.133731,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3218,21893739,34029,07  01192-  14-00019,21893739,US,NJ,39 CLAY CIR,"BRICK, NJ 08724",BRICK,ExaStr,"39 CLAY CIR, BRICK, NJ 08724",08724,1945,C028,Rooftop,40.093650,-74.136302,0.0,"CO34029, CS3407420, DB3402220, RS0000268499, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,eedd93b3ac80e116e48b209a6a0a64d2,,
3219,21893740,34029,07  01405-  04-00072,21893740,US,NJ,580 NEW JERSEY AVE,"BRICK, NJ 08724",BRICK,ExaStr,"580 NEW JERSEY AVE, BRICK, NJ 08724",08724,1245,R001,Rooftop,40.109886,-74.122369,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3220,21893741,34029,07  01405-  04-00061,21893741,US,NJ,588 NEW JERSEY AVE,"BRICK, NJ 08724",BRICK,ExaStr,"588 NEW JERSEY AVE, BRICK, NJ 08724",08724,1245,R001,Rooftop,40.110307,-74.122779,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3221,21893742,34029,07  01405-  04-00075,21893742,US,NJ,578 NEW JERSEY AVE,"BRICK, NJ 08724",BRICK,ExaStr,"578 NEW JERSEY AVE, BRICK, NJ 08724",08724,1245,R001,Rooftop,40.109715,-74.122255,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3222,21893743,34029,07  01405-  04-00056,21893743,US,NJ,593 PENNSYLVANIA AVE,"BRICK, NJ 08724",BRICK,ExaStr,"593 PENNSYLVANIA AVE, BRICK, NJ 08724",08724,1248,R001,Rooftop,40.110735,-74.123285,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3223,21893744,34029,07  01405-  04-00079,21893744,US,NJ,576 NEW JERSEY AVE,"BRICK, NJ 08724",BRICK,ExaStr,"576 NEW JERSEY AVE, BRICK, NJ 08724",08724,1245,R001,Rooftop,40.109517,-74.122131,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3224,21893745,34029,07  01405-  04-00053,21893745,US,NJ,591 PENNSYLVANIA AVE,"BRICK, NJ 08724",BRICK,ExaStr,"591 PENNSYLVANIA AVE, BRICK, NJ 08724",08724,1248,R001,Rooftop,40.110523,-74.123124,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3225,21893746,34029,07  01404-  03-00046,21893746,US,NJ,587 NEW JERSEY AVE,"BRICK, NJ 08724",BRICK,ExaStr,"587 NEW JERSEY AVE, BRICK, NJ 08724",08724,1244,R001,Rooftop,40.110457,-74.122304,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3226,21893747,34029,07  01405-  04-00048,21893747,US,NJ,589 PENNSYLVANIA AVE,"BRICK, NJ 08724",BRICK,ExaStr,"589 PENNSYLVANIA AVE, BRICK, NJ 08724",08724,1248,R001,Rooftop,40.110323,-74.123054,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3227,21893748,34029,07  01404-  03-00050,21893748,US,NJ,591 NEW JERSEY AVE,"BRICK, NJ 08724",BRICK,ExaStr,"591 NEW JERSEY AVE, BRICK, NJ 08724",08724,1244,R001,Rooftop,40.110598,-74.122473,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3228,21894678,34029,07  01430-  01-00031,21894678,US,NJ,75 BURNT TAVERN RD,"BRICK, NJ 08724",BRICK,ExaStr,"75 BURNT TAVERN RD, BRICK, NJ 08724",08724,7007,C031,Rooftop,40.098988,-74.149443,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
3229,21894679,34029,07  01430-  01-00010,21894679,US,NJ,61 BURNT TAVERN RD,"BRICK, NJ 08724",BRICK,ExaStr,"61 BURNT TAVERN RD, BRICK, NJ 08724",08724,7007,C031,Rooftop,40.098625,-74.147609,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
3230,21894680,34029,07  01430-  01-00009,21894680,US,NJ,59 BURNT TAVERN RD,"BRICK, NJ 08724",BRICK,ExaStr,"59 BURNT TAVERN RD, BRICK, NJ 08724",08724,7007,C031,Rooftop,40.098573,-74.147349,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
3231,21894681,34029,07  01430-  01-00008,21894681,US,NJ,57 BURNT TAVERN RD,"BRICK, NJ 08724",BRICK,ExaStr,"57 BURNT TAVERN RD, BRICK, NJ 08724",08724,7007,C031,Rooftop,40.098522,-74.147089,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
3232,21896738,34029,07  01429-  02-00002-0000-C0424,21896738,US,NJ,424 LONNA CT,"BRICK, NJ 08724",BRICK,ExaStr,"424 LONNA CT, BRICK, NJ 08724",08724,7155,C073,Rooftop,40.103961,-74.140624,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3233,21896739,34029,07  01427-0000-00006-0000-C3004,21896739,US,NJ,58 ARLENE CT,"BRICK, NJ 08724",BRICK,ExaStr,"58 ARLENE CT, BRICK, NJ 08724",08724,1434,C080,Rooftop,40.104927,-74.132723,0.0,"CO34029, CS3407420, DB3402220, RS0000273997, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,579ce619be286c6622515f5e272d1930,,
3234,21896740,34029,07  01429-  02-00002-0000-C0384,21896740,US,NJ,384 FLORA CT,"BRICK, NJ 08724",BRICK,ExaStr,"384 FLORA CT, BRICK, NJ 08724",08724,7107,C073,Rooftop,40.104529,-74.141696,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3235,21896741,34029,07  01429-  02-00002-0000-C0390,21896741,US,NJ,390 FLORA CT,"BRICK, NJ 08724",BRICK,ExaStr,"390 FLORA CT, BRICK, NJ 08724",08724,7107,C073,Rooftop,40.104387,-74.141750,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3236,21896742,34029,07  01429-  02-00002-0000-C0382,21896742,US,NJ,382 FLORA CT,"BRICK, NJ 08724",BRICK,ExaStr,"382 FLORA CT, BRICK, NJ 08724",08724,7107,C073,Rooftop,40.104573,-74.141680,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3237,21896743,34029,07  01429-  02-00002-0000-C0392,21896743,US,NJ,392 FLORA CT,"BRICK, NJ 08724",BRICK,ExaStr,"392 FLORA CT, BRICK, NJ 08724",08724,7107,C073,Rooftop,40.104337,-74.141770,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3238,21896744,34029,07  01429-  02-00002-0000-C0394,21896744,US,NJ,394 FLORA CT,"BRICK, NJ 08724",BRICK,ExaStr,"394 FLORA CT, BRICK, NJ 08724",08724,7107,C073,Rooftop,40.104189,-74.141165,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3239,21896745,34029,07  01429-  02-00002-0000-C0396,21896745,US,NJ,396 FLORA CT,"BRICK, NJ 08724",BRICK,ExaStr,"396 FLORA CT, BRICK, NJ 08724",08724,7107,C073,Rooftop,40.104240,-74.141145,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3240,21896746,34029,07  01429-  02-00002-0000-C0398,21896746,US,NJ,398 FLORA CT,"BRICK, NJ 08724",BRICK,ExaStr,"398 FLORA CT, BRICK, NJ 08724",08724,7107,C073,Rooftop,40.104284,-74.141128,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3241,21931695,34029,07  01108-  04-00015,21931695,US,NJ,14 WHITE PINE CT,"BRICK, NJ 08724",BRICK,ExaStr,"14 WHITE PINE CT, BRICK, NJ 08724",08724,2084,C085,Rooftop,40.091200,-74.126929,0.0,"CO34029, CS3407420, DB3402220, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"475ef681997e7335410adec0f217cb1f,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3242,22003445,34029,0701108000000003        C129,22003445,US,NJ,134 NORTHRUP DR # 129,"BRICK, NJ 08724",BRICK,ExaStr,"134 NORTHRUP DR # 129, BRICK, NJ 08724",08724,2063,C085,Rooftop,40.088796,-74.121157,0.0,"CO34029, CS3407420, DB3402220, RS0000059002, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"475ef681997e7335410adec0f217cb1f,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2020-11-27,2020-11-27,303c5e5c661bb217f10d48e56c8b4db9,0701108000000003C129,
3243,22003446,34029,0701108000000003        C143,22003446,US,NJ,124 NORTHRUP DR # 143,"BRICK, NJ 08724",BRICK,ExaStr,"124 NORTHRUP DR # 143, BRICK, NJ 08724",08724,2063,C085,Rooftop,40.088699,-74.120650,0.0,"CO34029, CS3407420, DB3402220, RS0000059002, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"475ef681997e7335410adec0f217cb1f,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2020-11-27,2020-11-27,303c5e5c661bb217f10d48e56c8b4db9,0701108000000003C143,
3244,22003447,34029,0701108000000003        C319,22003447,US,NJ,135 BRANDYWINE CT # 319,"BRICK, NJ 08724",BRICK,ExaStr,"135 BRANDYWINE CT # 319, BRICK, NJ 08724",08724,2072,C085,Rooftop,40.090004,-74.121922,0.0,"CO34029, CS3407420, DB3402220, RS0000059002, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"475ef681997e7335410adec0f217cb1f,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2020-11-27,2020-11-27,303c5e5c661bb217f10d48e56c8b4db9,0701108000000003C319,
3245,22003448,34029,0701108000000003        C099,22003448,US,NJ,115 NORTHRUP DR # 99,"BRICK, NJ 08724",BRICK,ExaStr,"115 NORTHRUP DR # 99, BRICK, NJ 08724",08724,2021,C085,Rooftop,40.088503,-74.122070,0.0,"CO34029, CS3407420, DB3402220, RS0000059002, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"475ef681997e7335410adec0f217cb1f,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2020-11-27,2020-11-27,303c5e5c661bb217f10d48e56c8b4db9,0701108000000003C099,
3246,22003449,34029,0701108000000003        C201,22003449,US,NJ,18 NORTHRUP DR # 201,"BRICK, NJ 08724",BRICK,ExaStr,"18 NORTHRUP DR # 201, BRICK, NJ 08724",08724,2020,C085,Rooftop,40.086716,-74.121941,0.0,"CO34029, CS3407420, DB3402220, RS0000059002, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"475ef681997e7335410adec0f217cb1f,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2020-11-27,2020-11-27,303c5e5c661bb217f10d48e56c8b4db9,0701108000000003C201,
3247,22003450,34029,0701108000000003        C336,22003450,US,NJ,116 BRANDYWINE CT # 336,"BRICK, NJ 08724",BRICK,ExaStr,"116 BRANDYWINE CT # 336, BRICK, NJ 08724",08724,2069,C085,Rooftop,40.090068,-74.120640,0.0,"CO34029, CS3407420, DB3402220, RS0000059002, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,2020-11-27,2020-11-27,303c5e5c661bb217f10d48e56c8b4db9,0701108000000003C336,
3248,22018929,34029,07  01192-  14-00014,22018929,US,NJ,14 THE BLVD,"BRICK, NJ 08724",BRICK,ExaStr,"14 THE BLVD, BRICK, NJ 08724",08724,1927,C028,Rooftop,40.093721,-74.137009,0.0,"CO34029, CS3407420, DB3402220, RS0000268499, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,eedd93b3ac80e116e48b209a6a0a64d2,,
3249,22130433,34029,07  00932-0000-00004,22130433,US,NJ,615 POINT AVE,"BRICK, NJ 08724",BRICK,ExaStr,"615 POINT AVE, BRICK, NJ 08724",08724,4855,C008,Rooftop,40.056141,-74.080762,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
3250,22130434,34029,07  00932-0000-00007-  01,22130434,US,NJ,623 POINT AVE,"BRICK, NJ 08724",BRICK,ExaStr,"623 POINT AVE, BRICK, NJ 08724",08724,4855,C008,Rooftop,40.056175,-74.080155,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
3251,22130437,34029,07  00936-0000-00014,22130437,US,NJ,711 PRINCETON AVE,"BRICK, NJ 08724",BRICK,ExaStr,"711 PRINCETON AVE, BRICK, NJ 08724",08724,4831,C008,Rooftop,40.057973,-74.073058,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"53bd123c0708f40f4ccacec2a40fc6a4,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
